ID,URL,Name,Make,Day/Night,Environment,ShotType,Date,No_of_faces,Captions,Action,Location
PXL_20230521_085830123.jpg,https://drive.google.com/file/d/1YgrNytB3fnonxljuz_gxW8SBlMUcCCtY/view?usp=drivesdk,Simarjeet Singh,Google,day,outdoor,close,21/05/2023,4,"['two men are going down stairs while holding luggage', 'two men walking down the stairs outside the building', 'men walking up the stairs of a building to exit their rooms']",walking,Chennai
PXL_20230521_085547692.jpg,https://drive.google.com/file/d/1ZFkMcTofceSH033C2pGsJp9EPUOCuu4J/view?usp=drivesdk,Ms Dhoni,Google,day,outdoor,close,21/05/2023,4,"['two men with backpacks outside a house', 'two men walking outside, one carrying a bookbag', 'a man walks on a pathway holding his hands with another man in front']",walking,Chennai
DSCF9810.JPG,https://drive.google.com/file/d/16k3s4PjmERIwDXJAIfbbhcbmywxHTTUQ/view?usp=drivesdk,Shivam Dube,Fujifilm,day,outdoor,close,8/5/2023,4,"['four men sitting on chairs in front of a screen', 'five men sitting down and talking at a panel', 'four men wearing yellow shirts sit on a stage while one man speaks']",speaking,Chennai
DSCF9810.JPG,https://drive.google.com/file/d/16k3s4PjmERIwDXJAIfbbhcbmywxHTTUQ/view?usp=drivesdk,Devon Conway,Fujifilm,day,outdoor,close,8/5/2023,4,"['four men sitting on chairs in front of a screen', 'five men sitting down and talking at a panel', 'four men wearing yellow shirts sit on a stage while one man speaks']",speaking,Chennai
DSCF9810.JPG,https://drive.google.com/file/d/16k3s4PjmERIwDXJAIfbbhcbmywxHTTUQ/view?usp=drivesdk,Deepak Chahar,Fujifilm,day,outdoor,close,8/5/2023,4,"['four men sitting on chairs in front of a screen', 'five men sitting down and talking at a panel', 'four men wearing yellow shirts sit on a stage while one man speaks']",speaking,Chennai
DSCF9810.JPG,https://drive.google.com/file/d/16k3s4PjmERIwDXJAIfbbhcbmywxHTTUQ/view?usp=drivesdk,Shivam Dube,Fujifilm,day,outdoor,close,8/5/2023,4,"['four men sitting on chairs in front of a screen', 'five men sitting down and talking at a panel', 'four men wearing yellow shirts sit on a stage while one man speaks']",speaking,Chennai
DSCF9398.JPG,https://drive.google.com/file/d/1_fKNMTTwRC9HOW3ecsk7tUPvsNVZtZeD/view?usp=drivesdk,Maheesh Theekshana,Fujifilm,night,indoor,close,6/5/2023,4,"['a group of men standing around a table with cake', 'a group of men standing around each other', 'four players in uniforms are preparing to serve cake']",celebrating,Chennai
DSCF9398.JPG,https://drive.google.com/file/d/1_fKNMTTwRC9HOW3ecsk7tUPvsNVZtZeD/view?usp=drivesdk,Simarjeet Singh,Fujifilm,night,indoor,close,6/5/2023,4,"['a group of men standing around a table with cake', 'a group of men standing around each other', 'four players in uniforms are preparing to serve cake']",celebrating,Chennai
DSCF9398.JPG,https://drive.google.com/file/d/1_fKNMTTwRC9HOW3ecsk7tUPvsNVZtZeD/view?usp=drivesdk,Eric Simon,Fujifilm,night,indoor,close,6/5/2023,4,"['a group of men standing around a table with cake', 'a group of men standing around each other', 'four players in uniforms are preparing to serve cake']",celebrating,Chennai
DSCF9397.JPG,https://drive.google.com/file/d/1paHuvRhMWOqLpXMJr6Y-i0MEFrpOTC4p/view?usp=drivesdk,Maheesh Theekshana,Fujifilm,night,indoor,close,6/5/2023,4,"['a group of men standing around a cake on top of a table', 'a bunch of men in uniform are cutting a cake together', 'a bunch of people in blue shirts and yellow pants']",celebrating,Chennai
DSCF9397.JPG,https://drive.google.com/file/d/1paHuvRhMWOqLpXMJr6Y-i0MEFrpOTC4p/view?usp=drivesdk,Simarjeet Singh,Fujifilm,night,indoor,close,6/5/2023,4,"['a group of men standing around a cake on top of a table', 'a bunch of men in uniform are cutting a cake together', 'a bunch of people in blue shirts and yellow pants']",celebrating,Chennai
DSCF9397.JPG,https://drive.google.com/file/d/1paHuvRhMWOqLpXMJr6Y-i0MEFrpOTC4p/view?usp=drivesdk,Eric Simon,Fujifilm,night,indoor,close,6/5/2023,4,"['a group of men standing around a cake on top of a table', 'a bunch of men in uniform are cutting a cake together', 'a bunch of people in blue shirts and yellow pants']",celebrating,Chennai
DSCF9397.JPG,https://drive.google.com/file/d/1paHuvRhMWOqLpXMJr6Y-i0MEFrpOTC4p/view?usp=drivesdk,Ajinkya Rahane,Fujifilm,night,indoor,close,6/5/2023,4,"['a group of men standing around a cake on top of a table', 'a bunch of men in uniform are cutting a cake together', 'a bunch of people in blue shirts and yellow pants']",celebrating,Chennai
DSCF2521.JPG,https://drive.google.com/file/d/1n2eYQq9gLAyvzWPEnqL6qaj4vWhmv0gE/view?usp=drivesdk,Ravindra Jadeja,Fujifilm,day,outdoor,close,11/5/2023,4,"['two men shaking hands and a plaque with an image of a guy with yellow shirts on them', 'two men shaking hands next to a giant advertisement', 'two men shaking hands, with men in yellow shirts and blue caps behind them']",award ceremony,Chennai
DSCF2521.JPG,https://drive.google.com/file/d/1n2eYQq9gLAyvzWPEnqL6qaj4vWhmv0gE/view?usp=drivesdk,Ruturaj Gaikwad,Fujifilm,day,outdoor,close,11/5/2023,4,"['two men shaking hands and a plaque with an image of a guy with yellow shirts on them', 'two men shaking hands next to a giant advertisement', 'two men shaking hands, with men in yellow shirts and blue caps behind them']",award ceremony,Chennai
DSCF2520.JPG,https://drive.google.com/file/d/190EO_aEIwN22WltyTTIsMnODpUwoQZ9v/view?usp=drivesdk,Ravindra Jadeja,Fujifilm,day,outdoor,close,11/5/2023,4,"['two men shaking hands at the end of a competition', 'two men shaking hands with each other in front of an event', 'a male in a yellow shirt and black pants standing by an official']",award ceremony,Chennai
DSCF2520.JPG,https://drive.google.com/file/d/190EO_aEIwN22WltyTTIsMnODpUwoQZ9v/view?usp=drivesdk,Ruturaj Gaikwad,Fujifilm,day,outdoor,close,11/5/2023,4,"['two men shaking hands at the end of a competition', 'two men shaking hands with each other in front of an event', 'a male in a yellow shirt and black pants standing by an official']",award ceremony,Chennai
DSCF2519.JPG,https://drive.google.com/file/d/1L2mJQyLLhcQDJclmW6SbUYPDuuZfCMl7/view?usp=drivesdk,Ruturaj Gaikwad,Fujifilm,day,outdoor,close,11/5/2023,4,"['two guys shaking hands over an award for their work', 'an indian man shaking hands with a man in yellow', 'a man holding up a trophy and a male on stage']",award ceremony,Chennai
DSCF2519.JPG,https://drive.google.com/file/d/1L2mJQyLLhcQDJclmW6SbUYPDuuZfCMl7/view?usp=drivesdk,Ravindra Jadeja,Fujifilm,day,outdoor,close,11/5/2023,4,"['two guys shaking hands over an award for their work', 'an indian man shaking hands with a man in yellow', 'a man holding up a trophy and a male on stage']",award ceremony,Chennai
DSCF2518.JPG,https://drive.google.com/file/d/1lePQojWUcNZCsSz0L3EGgqeYPZTcjMhb/view?usp=drivesdk,Ruturaj Gaikwad,Fujifilm,day,outdoor,close,11/5/2023,4,"['a man receiving an award standing next to a wall', 'two men shake hands at the end of a ceremony', 'two men holding a trophy in front of a banner']",award ceremony,Chennai
DSCF2518.JPG,https://drive.google.com/file/d/1lePQojWUcNZCsSz0L3EGgqeYPZTcjMhb/view?usp=drivesdk,Ravindra Jadeja,Fujifilm,day,outdoor,close,11/5/2023,4,"['a man receiving an award standing next to a wall', 'two men shake hands at the end of a ceremony', 'two men holding a trophy in front of a banner']",award ceremony,Chennai
DSCF2492.JPG,https://drive.google.com/file/d/1yh0OPM4CwE8cLBaeG90cR9DeLhzpGnM0/view?usp=drivesdk,Ms Dhoni,Fujifilm,day,outdoor,close,11/5/2023,4,"['three men with tattoos sitting in a group', 'three men sitting in chairs while wearing yellow shirts', 'people sitting in a group with a man speaking at the center']",speaking,Chennai
DSCF2492.JPG,https://drive.google.com/file/d/1yh0OPM4CwE8cLBaeG90cR9DeLhzpGnM0/view?usp=drivesdk,Ruturaj Gaikwad,Fujifilm,day,outdoor,close,11/5/2023,4,"['three men with tattoos sitting in a group', 'three men sitting in chairs while wearing yellow shirts', 'people sitting in a group with a man speaking at the center']",speaking,Chennai
DSCF2492.JPG,https://drive.google.com/file/d/1yh0OPM4CwE8cLBaeG90cR9DeLhzpGnM0/view?usp=drivesdk,Ajinkya Rahane,Fujifilm,day,outdoor,close,11/5/2023,4,"['three men with tattoos sitting in a group', 'three men sitting in chairs while wearing yellow shirts', 'people sitting in a group with a man speaking at the center']",speaking,Chennai
CSK Practice 27-05-2023-43.jpg,https://drive.google.com/file/d/1y5kOMhlGWQOEtKTAOtBneseAZCoBkxA9/view?usp=drivesdk,Ravindra Jadeja,Fujifilm,night,outdoor,close,27/05/2023,4,"['three men in uniform standing on a field', 'three men in blue cricket uniforms stand next to each other with cricketball gear', 'a group of men standing on top of a lush green field']",speaking,Chennai
CSK Practice 27-05-2023-43.jpg,https://drive.google.com/file/d/1y5kOMhlGWQOEtKTAOtBneseAZCoBkxA9/view?usp=drivesdk,Moeen Ali,Fujifilm,night,outdoor,close,27/05/2023,4,"['three men in uniform standing on a field', 'three men in blue cricket uniforms stand next to each other with cricketball gear', 'a group of men standing on top of a lush green field']",speaking,Chennai
CSK Practice 27-05-2023-43.jpg,https://drive.google.com/file/d/1y5kOMhlGWQOEtKTAOtBneseAZCoBkxA9/view?usp=drivesdk,Suresh Raina,Fujifilm,night,outdoor,close,27/05/2023,4,"['three men in uniform standing on a field', 'three men in blue cricket uniforms stand next to each other with cricketball gear', 'a group of men standing on top of a lush green field']",speaking,Chennai
CSK Practice 27-05-2023-166.jpg,https://drive.google.com/file/d/1FvDGahwJ838TG5TiP03jAWzhRsxn3eQH/view?usp=drivesdk,Shaik Rasheed,Fujifilm,night,outdoor,close,27/05/2023,4,"['a cricket player applauding the fans on the field', 'players from the cricket team clapping at an event', 'players applauding before the match for the first time']",celebrating,Chennai
CSK Practice 27-05-2023-166.jpg,https://drive.google.com/file/d/1FvDGahwJ838TG5TiP03jAWzhRsxn3eQH/view?usp=drivesdk,Stephen Fleming,Fujifilm,night,outdoor,close,27/05/2023,4,"['a cricket player applauding the fans on the field', 'players from the cricket team clapping at an event', 'players applauding before the match for the first time']",celebrating,Chennai
CSK Practice 27-05-2023-166.jpg,https://drive.google.com/file/d/1FvDGahwJ838TG5TiP03jAWzhRsxn3eQH/view?usp=drivesdk,Eric Simon,Fujifilm,night,outdoor,close,27/05/2023,4,"['a cricket player applauding the fans on the field', 'players from the cricket team clapping at an event', 'players applauding before the match for the first time']",celebrating,Chennai
CSK Practice 27-05-2023-166.jpg,https://drive.google.com/file/d/1FvDGahwJ838TG5TiP03jAWzhRsxn3eQH/view?usp=drivesdk,Maheesh Theekshana,Fujifilm,night,outdoor,close,27/05/2023,4,"['a cricket player applauding the fans on the field', 'players from the cricket team clapping at an event', 'players applauding before the match for the first time']",celebrating,Chennai
CSK Practice 25-05-2023-103.jpg,https://drive.google.com/file/d/1Af7IiklPu13xk1NLlfsdzF1JYXjhLaKz/view?usp=drivesdk,Ms Dhoni,Fujifilm,night,outdoor,close,25/05/2023,4,"[""the men's cricket team is prepared to take their turn"", 'men standing around wearing bright blue and yellow uniforms', 'there is no image here to provide a caption for']",playing,Chennai
CSK Practice 25-05-2023-103.jpg,https://drive.google.com/file/d/1Af7IiklPu13xk1NLlfsdzF1JYXjhLaKz/view?usp=drivesdk,Subhranshu Senapati,Fujifilm,night,outdoor,close,25/05/2023,4,"[""the men's cricket team is prepared to take their turn"", 'men standing around wearing bright blue and yellow uniforms', 'there is no image here to provide a caption for']",playing,Chennai
CSK Practice 25-05-2023-103.jpg,https://drive.google.com/file/d/1Af7IiklPu13xk1NLlfsdzF1JYXjhLaKz/view?usp=drivesdk,Dwayne Bravo,Fujifilm,night,outdoor,close,25/05/2023,4,"[""the men's cricket team is prepared to take their turn"", 'men standing around wearing bright blue and yellow uniforms', 'there is no image here to provide a caption for']",playing,Chennai
CSK Practice 19-05-2023-69.jpg,https://drive.google.com/file/d/1MivrteSrm_nOlmWTb_N9AspMOV15L57m/view?usp=drivesdk,Ruturaj Gaikwad,Fujifilm,day,outdoor,close,19/05/2023,4,"['three men stand on a cricketball field together', 'two teams playing cricket one has a yellow helmet on', 'several men in blue and yellow hats stand together at a sports field']",observing,Chennai
CSK Practice 19-05-2023-69.jpg,https://drive.google.com/file/d/1MivrteSrm_nOlmWTb_N9AspMOV15L57m/view?usp=drivesdk,Ambati Rayudu,Fujifilm,day,outdoor,close,19/05/2023,4,"['three men stand on a cricketball field together', 'two teams playing cricket one has a yellow helmet on', 'several men in blue and yellow hats stand together at a sports field']",observing,Chennai
CSK Practice 09-05-2023-38.jpg,https://drive.google.com/file/d/18_64YvboHNuyCSLEUaK3n5UrBkek3YU0/view?usp=drivesdk,R Russell,Fujifilm,day,outdoor,close,9/5/2023,4,"['a couple of men standing next to each other', 'a group of men in blue and yellow uniforms', 'three men in blue jerseys talking to each other']",speaking,Chennai
CSK Practice 09-05-2023-38.jpg,https://drive.google.com/file/d/18_64YvboHNuyCSLEUaK3n5UrBkek3YU0/view?usp=drivesdk,Ms Dhoni,Fujifilm,day,outdoor,close,9/5/2023,4,"['a couple of men standing next to each other', 'a group of men in blue and yellow uniforms', 'three men in blue jerseys talking to each other']",speaking,Chennai
CSK Practice 09-05-2023-38.jpg,https://drive.google.com/file/d/18_64YvboHNuyCSLEUaK3n5UrBkek3YU0/view?usp=drivesdk,Devon Conway,Fujifilm,day,outdoor,close,9/5/2023,4,"['a couple of men standing next to each other', 'a group of men in blue and yellow uniforms', 'three men in blue jerseys talking to each other']",speaking,Chennai
2023_0521_15432900.jpg,https://drive.google.com/file/d/1akNmvncxGdnTnbN6POOQ4AqPovwTfHeU/view?usp=drivesdk,Devon Conway,Fujifilm,day,outdoor,close,21/05/2023,4,"['four men in matching uniforms walk together near a bus', 'two teams of athletes with backpacks smile at something', 'some very nice looking guys with bright colored uniforms']",speaking,Chennai
2023_0521_15432900.jpg,https://drive.google.com/file/d/1akNmvncxGdnTnbN6POOQ4AqPovwTfHeU/view?usp=drivesdk,Lakshmi,Fujifilm,day,outdoor,close,21/05/2023,4,"['four men in matching uniforms walk together near a bus', 'two teams of athletes with backpacks smile at something', 'some very nice looking guys with bright colored uniforms']",speaking,Chennai
2023_0521_15432900.jpg,https://drive.google.com/file/d/1akNmvncxGdnTnbN6POOQ4AqPovwTfHeU/view?usp=drivesdk,Bhagath Varma,Fujifilm,day,outdoor,close,21/05/2023,4,"['four men in matching uniforms walk together near a bus', 'two teams of athletes with backpacks smile at something', 'some very nice looking guys with bright colored uniforms']",speaking,Chennai
2023_0521_15432900.jpg,https://drive.google.com/file/d/1akNmvncxGdnTnbN6POOQ4AqPovwTfHeU/view?usp=drivesdk,Gregory King,Fujifilm,day,outdoor,close,21/05/2023,4,"['four men in matching uniforms walk together near a bus', 'two teams of athletes with backpacks smile at something', 'some very nice looking guys with bright colored uniforms']",speaking,Chennai
DSCF9401.JPG,https://drive.google.com/file/d/1p_SKSxaX3v7iYO0bipOGnLlyaAmcuHr1/view?usp=drivesdk,Gregory King,Fujifilm,night,indoor,close,6/5/2023,5,"['the men are cutting into the cake on the table', 'group of men getting ready to eat a cake', 'some men at a party are trying to decorate something']",celebrating,Chennai
DSCF9401.JPG,https://drive.google.com/file/d/1p_SKSxaX3v7iYO0bipOGnLlyaAmcuHr1/view?usp=drivesdk,Tommy Simsek,Fujifilm,night,indoor,close,6/5/2023,5,"['the men are cutting into the cake on the table', 'group of men getting ready to eat a cake', 'some men at a party are trying to decorate something']",celebrating,Chennai
DSCF9401.JPG,https://drive.google.com/file/d/1p_SKSxaX3v7iYO0bipOGnLlyaAmcuHr1/view?usp=drivesdk,Maheesh Theekshana,Fujifilm,night,indoor,close,6/5/2023,5,"['the men are cutting into the cake on the table', 'group of men getting ready to eat a cake', 'some men at a party are trying to decorate something']",celebrating,Chennai
DSCF9401.JPG,https://drive.google.com/file/d/1p_SKSxaX3v7iYO0bipOGnLlyaAmcuHr1/view?usp=drivesdk,Ajinkya Rahane,Fujifilm,night,indoor,close,6/5/2023,5,"['the men are cutting into the cake on the table', 'group of men getting ready to eat a cake', 'some men at a party are trying to decorate something']",celebrating,Chennai
DSCF9400.JPG,https://drive.google.com/file/d/1gi64s12Ve1FKfUjUiGFgv8QjGTs6SNk0/view?usp=drivesdk,Gregory King,Fujifilm,night,indoor,close,6/5/2023,5,"['a group of young men are standing near a table with desserts on it', 'four male athletes having some fun', 'a group of men standing around a table with plates and cake on it']",celebrating,Chennai
DSCF9400.JPG,https://drive.google.com/file/d/1gi64s12Ve1FKfUjUiGFgv8QjGTs6SNk0/view?usp=drivesdk,Gregory King,Fujifilm,night,indoor,close,6/5/2023,5,"['a group of young men are standing near a table with desserts on it', 'four male athletes having some fun', 'a group of men standing around a table with plates and cake on it']",celebrating,Chennai
